"smiles","Hof"
"OC12CC1(O)CCC2","-63.81697671"
"OC12CC1(O)COC2","-87.69871081"
"CC(=N)OC1CCC1","-29.29986355"
"CC(=N)OC1COC1","-53.47778213"
"CC(=O)CC1CCC1","-39.17721114"
"CC(=O)CC1CCO1","-67.22686334"
"CC(=O)CC1COC1","-64.64905431"
"CC(=O)CN1CCC1","-20.5906592"
"CC(=O)NC1CCC1","-44.62427305"
"CC(=O)NC1COC1","-68.79968159"
"CC(=O)OC1CCC1","-86.04461822"
"CC(=O)OC1COC1","-109.5812221"
"NC(=O)CC1CCC1","-44.14046323"
"NC(=O)CC1CCO1","-74.88589624"
"NC(=O)CC1COC1","-69.76165366"
"NC(=O)CN1CCC1","-28.63623795"
"NC(=O)NC1CCC1","-43.72533139"
"NC(=O)NC1COC1","-68.08773776"
"NC(=O)OC1CCC1","-86.88513289"
"NC(=O)OC1COC1","-110.5742216"
"[O-]C(=O)CC1CC[NH2+]1","-74.30356742"
"[O-]C(=O)CC1C[NH2+]C1","-88.31585455"
"[O-]C(=O)C[NH+]1CCC1","-70.22350065"
"CC(C)N=C1CCO1","-26.34994139"
"CC(C)CC1CCC1","-18.53392627"
"CC(C)CC1CCO1","-47.67858254"
"CC(C)CC1COC1","-43.8576772"
"CC(C)OC1CCC1","-48.39268835"
"CC(C)OC1COC1","-72.39302174"
"CC(O)CC1CCC1","-49.34838532"
"CC(O)CC1CCO1","-78.32235901"
"CC(O)CC1COC1","-75.17288883"
"N=C1CC(CC#C)O1","42.81452859"
"N=C1CC(CC#N)O1","15.55900152"
"O=C1CC(CC#C)C1","34.1131338"
"O=C1CC(CC#C)N1","27.95384861"
"O=C1CC(CC#C)O1","-13.76268104"
"O=C1CC(CC#N)C1","6.183034017"
"O=C1CC(CC#N)N1","0.427237434"
"O=C1CC(CC#N)O1","-40.55636113"
"O=C1CN(CC#C)C1","55.93073216"
"O=C1CN(CC#N)C1","28.92871892"
"N=C1CC(CC=O)O1","-43.66805343"
"N=COC1CC(=O)C1","-38.86572322"
"O=CCC1CC(=O)C1","-51.51980035"
"O=CCC1CC(=O)N1","-57.379136"
"O=CCC1CC(=O)O1","-100.2590683"
"O=CCN1CC(=O)C1","-31.58912306"
"O=CNC1CC(=O)C1","-58.30220248"
"O=COC1CC(=O)C1","-94.57759726"
"CC#CC1CC(=N)O1","37.64008525"
"CC#CC1CC(=O)C1","27.21931444"
"CC#CC1CC(=O)N1","23.21364185"
"CC#CC1CC(=O)O1","-19.10529693"
"CC#CC1CC(C)C1","46.43752523"
"CC#CC1CC(C)O1","17.98689447"
"CC#CC1CC(O)C1","16.79148887"
"CC1CC(CC#C)C1","53.44931639"
"CC1CC(CC#C)O1","22.88209608"
"CC1CC(CC#N)C1","24.48821849"
"CC1CC(CC#N)O1","-5.464670014"
"CC1CN(CC#N)C1","45.07464321"
"OC1CC(CC#C)C1","24.15970542"
"OC1CC(CC#N)C1","-4.622552265"
"OC1CN(CC#C)C1","44.17635151"
"OC1CN(CC#N)C1","16.49411798"
"CC1CC(C1)NC=O","-39.61423721"
"CC1CC(C1)OC=O","-76.34269384"
"CC1CC(CC=O)C1","-33.07907382"
"CC1CC(CC=O)O1","-64.05292029"
"CC1CN(CC=O)C1","-14.81129671"
"CN1CC(C1)NC=O","-21.24982363"
"CN1CC(C1)OC=N","-1.263646053"
"CN1CC(C1)OC=O","-57.26229193"
"OC1CC(C1)NC=O","-67.69087231"
"OC1CC(C1)OC=N","-48.86872486"
"OC1CC(C1)OC=O","-104.7814019"
"OC1CC(CC=O)C1","-61.92378055"
"OC1CN(CC=O)C1","-43.47653572"
"CCN=C1CC(C)O1","-31.38256758"
"CCCC1CC(=N)O1","-33.8078918"
"CCCC1CC(=O)C1","-40.86960427"
"CCCC1CC(=O)N1","-46.93099798"
"CCCC1CC(=O)O1","-90.7396443"
"CCCN1CC(=O)C1","-21.43277695"
"CCOC1CC(=O)C1","-67.56697349"
"COCC1CC(=N)O1","-53.86244546"
"COCC1CC(=O)C1","-63.22774529"
"COCC1CC(=O)N1","-69.21321036"
"COCC1CC(=O)O1","-110.6768537"
"OCCC1CC(=N)O1","-60.1601308"
"OCCC1CC(=O)C1","-67.31157712"
"OCCC1CC(=O)N1","-73.06486367"
"OCCC1CC(=O)O1","-117.0272498"
"OCCN1CC(=O)C1","-48.71812258"
"CC1CC(CCO)C1","-47.54429551"
"CC1CC(CCO)O1","-79.55416016"
"CCCC1CC(C)C1","-20.95046535"
"CCCC1CC(C)O1","-53.04065122"
"CCCC1CC(O)C1","-50.79479472"
"CCOC1CC(C)C1","-48.64808472"
"CCOC1CC(O)C1","-77.28822335"
"CCOC1CN(C)C1","-27.90854768"
"COCC1CC(C)C1","-43.25966064"
"COCC1CC(C)O1","-73.88084677"
"COCC1CC(O)C1","-72.6873237"
"OCCC1CC(O)C1","-76.93054294"
"OCCN1CC(O)C1","-59.66238846"
"N=C1CC2(CCC2)O1","-0.320347133"
"N=C1CC2(COC2)O1","-23.37000363"
"O=C1CC2(CCC2)C1","-4.912182204"
"O=C1CC2(CCC2)N1","-12.87994978"
"O=C1CC2(CCC2)O1","-57.04376648"
"O=C1CC2(CCO2)C1","-35.12674217"
"O=C1CC2(COC2)C1","-29.82114935"
"O=C1CC2(COC2)N1","-36.72968089"
"O=C1CC2(COC2)O1","-79.72130984"
"CC1CC2(CCC2)C1","14.63798112"
"CC1CC2(CCC2)O1","-20.21324654"
"CC1CC2(CCO2)C1","-17.05687376"
"CC1CC2(COC2)C1","-11.02462494"
"CC1CC2(COC2)O1","-44.47713392"
"CN1CC2(CCO2)C1","3.491900388"
"OC1CC2(CCC2)C1","-15.04821585"
"OC1CC2(CCO2)C1","-46.17517463"
"OC1CC2(COC2)C1","-40.46107313"
"C#CCC12CC(C1)C2","105.2507258"
"C#CCC12CC(C1)O2","82.79281077"
"C#CCC12CN(C1)C2","130.4317751"
"N#CCC12CC(C1)C2","76.48854843"
"N#CCC12CC(C1)N2","95.84819208"
"N#CCC12CC(C1)O2","55.46700264"
"N#CCC12CN(C1)C2","102.187293"
"N=COC12CC(C1)C2","30.17724208"
"N=COC12CN(C1)C2","54.18422108"
"O=CCC12CC(C1)C2","18.93945389"
"O=CCC12CC(C1)O2","-3.851668694"
"O=CCC12CN(C1)C2","44.39472482"
"O=CNC12CC(C1)C2","11.67763451"
"O=CNC12CN(C1)C2","36.49723831"
"O=COC12CC(C1)C2","-25.19138426"
"O=COC12CN(C1)C2","-1.126674385"
"CC#CC12CC(C1)C2","97.57628463"
"CC#CC12CC(C1)O2","77.27700227"
"CC#CC12CN(C1)C2","122.9016611"
"CCCC12CC(C1)C2","30.46126067"
"CCCC12CC(C1)O2","6.870063476"
"CCCC12CN(C1)C2","55.53249579"
"CCOC12CC(C1)C2","1.553175482"
"CCOC12CN(C1)C2","25.18364878"
"COCC12CC(C1)C2","8.954022525"
"COCC12CC(C1)O2","-12.70821047"
"COCC12CN(C1)C2","34.35030756"
"OCCC12CC(C1)C2","3.948379244"
"OCCC12CC(C1)O2","-19.78526261"
"OCCC12CN(C1)C2","29.10370063"
"CC1CC11CC(=N)O1","5.036701469"
"CC1CC11CC(=O)C1","-4.274632552"
"CC1CC11CC(=O)N1","-8.044989078"
"CC1CC11CC(=O)O1","-51.63839965"
"CC1NC11CC(=O)C1","7.810920968"
"CC1OC11CC(=O)C1","-36.48467273"
"CN1CC11CC(=O)C1","14.52590013"
"OC1CC11CC(=N)O1","-21.6970633"
"OC1CC11CC(=O)C1","-32.10528393"
"OC1CC11CC(=O)N1","-35.0592506"
"OC1CC11CC(=O)O1","-78.39412725"
"CC1CC11CC(C)C1","15.37969735"
"CC1CC11CC(C)O1","-15.50692529"
"CC1CC11CC(O)C1","-14.25692637"
"CC1CC2(CC2O)C1","-10.47680914"
"CC1CC2(CC2O)O1","-42.7182248"
"CC1NC11CC(O)C1","-2.326995206"
"CC1NC11CN(C)C1","46.08631583"
"CC1OC11CC(C)C1","-18.22780649"
"CC1OC11CC(O)C1","-46.96018902"
"CC1OC11CN(C)C1","2.287082148"
"CN1CC11CC(O)C1","3.783692306"
"OC1CC11CC(O)C1","-40.20630427"
"CC(=O)C12CC(C1)C2","12.21506209"
"CC(=O)C12CC(C1)O2","-9.45407351"
"CC(=O)C12CN(C1)C2","38.60657719"
"NC(=O)C12CC(C1)C2","7.007081299"
"NC(=O)C12CC(C1)O2","-16.36888014"
"NC(=O)C12CN(C1)C2","33.21661865"
"[O-]C(=O)C12CC(C1)[NH2+]2","4.186448552"
"CC(C)C12CC(C1)C2","30.03329919"
"CC(C)C12CC(C1)O2","6.351113119"
"CC(C)C12CN(C1)C2","55.06625623"
"CC(O)C12CC(C1)C2","0.434326044"
"CC(O)C12CC(C1)O2","-23.8998424"
"CC(O)C12CN(C1)C2","26.04835687"
"CC1(C)CC11CCC1","15.49955166"
"CC1(C)CC11CCO1","-12.70948794"
"CC1(C)CC11COC1","-9.58825569"
"CC1(C)NC11COC1","0.975587293"
"CC1(C)OC11CCC1","-21.0490892"
"CC1(C)OC11COC1","-44.74194293"
"CC1(O)CC11CCC1","-14.32532491"
"CC1(O)CC11CCO1","-39.36857909"
"CC1(O)CC11COC1","-39.09812249"
"CC1(C)CC2C(O)C12","-11.52977008"
"CC1(C)OC2C(O)C12","-40.13476819"
"CC1(O)CC2C(O)C12","-42.71383223"
"CC1C2CC(C)(C)C12","20.01134497"
"CC1C2CC(C)(O)C12","-14.11950179"
"CC1C2N1CC2(C)C","36.05711094"
"CC1C2N1CC2(C)O","2.086279108"
"CC1C2OC(C)(C)C12","-9.443928505"
"CN1C2CC(C)(C)C12","39.02836843"
"CN1C2CC(C)(O)C12","5.316698014"
"CC1(C)CC2CC2C1","0.785708908"
"CC1(C)CC2CC2O1","-29.70056267"
"CC1(C)CC2CN2C1","17.6384521"
"CC1(C)CC2OC2C1","-32.99373253"
"CC1(C)OC2CC2O1","-60.19185433"
"CC1(O)CC2CC2C1","-31.39609334"
"CC1(O)CC2CN2C1","-14.09217082"
"CC1(O)CC2NC2C1","-20.41370152"
"CC1(O)CC2OC2C1","-64.88562539"
"CC1(C)CC2CC12O","-13.8691255"
"CC1(C)OC2CC12O","-40.91413498"
"CC1(O)CC2CC12O","-47.35238245"
"CC12CC1CC2(C)C","15.52214201"
"CC12CC1CC2(C)O","-16.56114125"
"CC12CC1OC2(C)C","-12.74211844"
"CC12CN1CC2(C)C","30.512437"
"CC12CN1CC2(C)O","-0.871173166"
"CC12NC1CC2(C)C","28.76670557"
"CC12NC1CC2(C)O","-3.043611054"
"CC12OC1CC2(C)C","-16.55172861"
"CC12OC1CC2(C)O","-47.77720639"
"CC12CC(C1)C(=N)O2","-5.63158754"
"CC12CC(C1)C(=O)C2","-17.845153"
"CC12CC(C1)C(=O)N2","-15.36739743"
"CC12CC(C1)C(=O)O2","-60.37584193"
"CC12CC(O1)C(=O)C2","-43.40108244"
"OC12CC(C1)C(=O)C2","-47.83255453"
"CC1=CC2(C)CC1C2","41.30889009"
"CC1=CC2(C)CC1O2","14.77530085"
"CC1=CC2(O)CC1C2","11.06609219"
"CC12CC(C1)C(O)C2","-27.64609657"
"CC12CC(O1)C(O)C2","-58.63249323"
"CC1CC2(C)CC1C2","2.431038817"
"CC1CC2(C)CC1O2","-27.72516277"
"CC1CC2(O)CC1C2","-27.99310933"
"CC1CC2(O)CN1C2","-6.476088019"
"CC1OC2(C)CC1C2","-26.83221675"
"OC1CC2(O)CC1C2","-57.99808112"
"CC12CC(=O)C1(C)N2","6.805650749"
"CC12CC(=O)C1(C)O2","-37.75914453"
"CC12CC1(C)C(=N)O2","5.459642872"
"CC12CC1(C)C(=O)C2","-9.946690923"
"CC12CC1(C)C(=O)N2","-7.430657277"
"CC12CC1(C)C(=O)O2","-50.53586546"
"CC12CC1(N)C(=N)O2","16.76143703"
"CC12CC1(N)C(=O)O2","-39.05146604"
"CC12CC1(O)C(=N)N2","25.06652526"
"CC12CC1(O)C(=N)O2","-20.37741083"
"CC12CC1(O)C(=O)C2","-36.65284528"
"CC12CC1(O)C(=O)N2","-33.44341363"
"CC12CC1(O)C(=O)O2","-76.04222165"
"CC12CC1(O)CC2=O","-36.32716785"
"OC12CC1(O)C(=O)C2","-62.29411601"
"CC12CC(O)C1(C)N2","-3.42576434"
"CC12CC(O)C1(C)O2","-49.25059869"
"CC12CC1(C)C(O)C2","-16.80524245"
"CC12CC1(O)C(O)C2","-46.30381408"
"CC12CC1(O)CC2O","-45.51503464"
"CC1CC2(C)CC12C","12.89977981"
"CC1CC2(C)CC12O","-15.99199014"
"CC1CC2(C)OC12C","-21.08422973"
"CC1CC2(O)CC12C","-15.54520337"
"CC1CC2(O)CC12O","-42.32791389"
"CC1OC2(C)CC12C","-15.43350668"
"CC1OC2(C)CC12O","-43.13175356"
"CN1CC2(O)CC12C","4.33025308"
"OC1CC2(O)CC12O","-72.52992367"
"CC12CC(O1)C2(C)C","4.926039045"
"CC1(C)C2CC1(O)C2","1.105761209"
"CC1(C)N2CC1(O)C2","23.01058339"
"CC1(O)C2CC1(C)C2","-2.927242348"
"CC12CC(O1)C2(C)O","-29.19225752"
"CC1(O)C2CC1(O)C2","-34.62899983"
"CC12CC(C1)C2(C)C","32.58475282"
"CC12CC3(C)C1CC23","67.31100124"
"CC12CC3(C)C1CN23","84.76615356"
"CC12CC3(C)C1OC23","44.30276037"
"CC12CC3(O)C1CC23","36.7017378"
"CC12CC3(O)C1NC23","54.56979136"
"CC12CC3(O)C1OC23","15.63312879"
"CC12NC3(C)C1NC23","101.239881"
"CC12NC3(C)C1OC23","61.58472006"
"CC12OC3(C)C1CC23","40.19571069"
"CC12OC3(C)C1NC23","59.44491267"
"CC12OC3(C)C1OC23","20.30493702"
"OC12CC3(O)C1CC23","7.975002853"
"OC12CC3(O)C1NC23","25.23311718"
"OC12CC3(O)C1OC23","-11.22300033"
"CC12CC3(C)CC1C23","52.83121953"
"CC12CC3(C)CC1N23","58.02609123"
"CC12CC3(C)CN1C23","67.08042581"
"CC12CC3(C)OC1C23","27.96053046"
"CC12CC3(O)C(O1)C23","0.857162595"
"CC12CC3(O)CC1C23","23.25107167"
"CC12CC3(O)CN1C23","37.93137697"
"CC12CC3C1C3(O)C2","25.18631096"
"CC12OC3(C)CC1C23","25.26537716"
"OC12CC3(O)CC1C23","-4.079454642"
"CC1(C)C2C3CC2C13","73.73481599"
"CC1(C)C2C3CC2N13","91.73903912"
"CC1(C)C2C3CN2C13","93.17038829"
"CC1(C)C2C3OC2C13","52.16231686"
"CC1(O)C2C3CC2C13","41.07234147"
"CC1(O)C2C3CN2C13","59.28678027"
"CC1(O)C2C3OC2C13","20.03573544"
"CC12CC3C1C(O)C23","40.94056447"
"CC12CN3C1C(O)C23","61.09526265"
"CC12OC3C1C(O)C23","16.06673786"
"CC1C2C3CC2(C)C13","70.47678667"
"CC1C2C3CC2(C)N13","87.86416796"
"CC1C2C3CC2(O)C13","39.4960376"
"CC1C2C3OC2(C)C13","46.20536918"
"CC1C2N3CC2(C)C13","89.93118425"
"CC1C2N3CC2(O)C13","57.49649567"
"CN1C2C3CC2(C)C13","95.3704366"
"CN1C2C3NC2(C)C13","112.5827427"
"CN1C2C3OC2(C)C13","71.55772854"
"OC1C2C3CC2(O)C13","9.469102973"
"OC1C2N3CC2(O)C13","26.81569614"
"CC12CC3CC(C1)C23","49.77901332"
"CC12CC3CC(C1)N23","61.32302614"
"CC12CC3CC(O1)C23","18.62883669"
"CC12CC3CN(C1)C23","69.6758051"
"CC12CC3OC(C1)C23","21.09306649"
"CC12CN3CC(O1)C23","39.94191741"
"OC12CC3CC(C1)C23","19.05930821"
"OC12CC3CN(C1)C23","39.54909646"
"OC12CC3OC(C1)C23","-9.253897979"
"CC12CC3CC1(C)C23","54.04984298"
"CC12CC3CC1(C)N23","59.50826867"
"CC12CC3CC1(O)C23","24.96793766"
"CC12CC3OC1(C)C23","28.81394338"
"CC12CN3CC1(C)C23","76.50499099"
"CC12CN3CC1(O)C23","47.91003304"
"CC12OC3CC1(O)C23","0.909245883"
"OC12CC3CC1(O)C23","-2.551469009"
"OC12CN3CC1(O)C23","20.67614319"
"N=C1CC2CC(C2)O1","-7.528548759"
"N=C1CN2CC(C2)O1","16.49474549"
"N=C1OC2CC(C2)O1","-38.58585399"
"O=C1CC2CC(C1)O2","-50.74608114"
"O=C1CC2CC(C2)C1","-21.24876453"
"O=C1CC2CC(C2)N1","-24.02326348"
"O=C1CC2CC(C2)O1","-62.7716732"
"O=C1CN2CC(C2)N1","0.372143906"
"O=C1CN2CC(C2)O1","-38.44340933"
"O=C1NC2CC(C2)N1","-19.77153855"
"O=C1NC2CC(C2)O1","-59.30684519"
"O=C1OC2CC(C2)O1","-97.8368816"
"CC1=CC2CC(C1)O2","-1.733219077"
"CC1=CC2CC(C2)C1","25.40717185"
"CC1=NC2CC(C2)O1","-7.256209636"
"CC1CC2CC(C1)O2","-27.57769804"
"CC1CC2CC(C2)C1","0.653931914"
"CC1CC2CC(C2)O1","-27.03552983"
"CC1CN2CC(C2)O1","-3.192330806"
"CC1OC2CC(C2)O1","-56.82463836"
"CN1CC2CC(C1)O2","-11.27151562"
"OC1CC2CC(C1)O2","-59.84107652"
"OC1CC2CC(C2)C1","-28.34263212"
"N=C1OC23CC(C2)C13","103.0064948"
"N=C1OC23CN(C2)C13","132.5537552"
"O=C1CC23CC(C2)C13","81.0508444"
"O=C1CC23CC(O2)C13","54.39802836"
"O=C1CC23CN(C2)C13","111.1509406"
"O=C1NC23CC(C2)C13","85.15447708"
"O=C1NC23CN(C2)C13","115.2169228"
"O=C1OC23CC(C2)C13","47.27454051"
"O=C1OC23CN(C2)C13","77.23658467"
"CC1CC23CC(C2)C13","104.7268827"
"CC1CC23CC(C2)N13","119.801264"
"CC1CC23CC(O2)C13","73.63004436"
"CC1CC23CN(C2)C13","133.5154841"
"CC1OC23CC(C2)C13","80.83008837"
"CC1OC23CN(C2)C13","109.0602063"
"CN1CC23CC(C2)C13","120.7808063"
"CN1CC23CC(O2)C13","97.56485977"
"OC1CC23CC(C2)C13","73.8766556"
"OC1CC23CC(O2)C13","40.57474889"
"OC1CC23CN(C2)C13","103.5349852"
"CC(C#C)(C#C)C#C","177.5125827"
"CC(C#C)(C#C)C#N","150.9228432"
"CC(C#C)(C#N)C#N","126.5312695"
"CC(C#N)(C#N)C#N","104.5116817"
"NC(C#C)(C#C)C#C","192.4501669"
"NC(C#C)(C#C)C#N","166.491702"
"NC(C#C)(C#N)C#N","142.3392094"
"NC(C#N)(C#N)C#N","121.2031549"
"OC(C#C)(C#C)C#C","152.2126771"
"OC(C#C)(C#C)C#N","127.100095"
"OC(C#C)(C#N)C#N","104.1022199"
"CC(C=O)(C#C)C#C","85.3642174"
"CC(C=O)(C#C)C#N","59.54254953"
"CC(C=O)(C#N)C#N","35.9755233"
"OC(C=O)(C#C)C#C","60.51988373"
"OC(C=O)(C#C)C#N","32.59668655"
"OC(C=O)(C#N)C#N","10.42712397"
"CC(C=O)(C=O)C#C","-3.305235227"
"CC(C=O)(C=O)C#N","-28.40840471"
"OC(C=O)(C=O)C#C","-33.0046099"
"OC(C=O)(C=O)C#N","-54.62259162"
"CC(C=O)(C=O)C=O","-89.67361052"
"OC(C=O)(C=O)C=O","-121.872983"
"CC(CN)(C#N)C#N","55.41371049"
"CC(CO)(C#C)C#C","71.20522035"
"CC(CO)(C#C)C#N","39.63933052"
"CC(CO)(C#N)C#N","14.53239597"
"CCC(C)(C#C)C#C","96.08092949"
"CCC(C)(C#C)C#N","68.9760047"
"CCC(C)(C#N)C#N","43.12986396"
"CCC(N)(C#C)C#N","84.04411087"
"CCC(N)(C#N)C#N","56.58276068"
"CCC(O)(C#C)C#C","67.60017827"
"CCC(O)(C#C)C#N","42.47316342"
"CCC(O)(C#N)C#N","18.31941581"
"CNC(C)(C#C)C#N","89.43002491"
"CNC(C)(C#N)C#N","64.34066063"
"COC(C)(C#C)C#C","74.14572986"
"COC(C)(C#C)C#N","50.23169088"
"COC(C)(C#N)C#N","25.85141234"
"NC(CO)(C#C)C#N","54.03976659"
"NC(CO)(C#N)C#N","28.71759628"
"NCC(N)(C#C)C#N","94.94429895"
"NCC(N)(C#N)C#N","70.46926647"
"NCC(O)(C#C)C#N","51.77633982"
"NCC(O)(C#N)C#N","32.67592621"
"OCC(O)(C#C)C#C","43.00873093"
"OCC(O)(C#C)C#N","12.31005923"
"OCC(O)(C#N)C#N","-11.15280042"
"CC(CO)(C=O)C#C","-18.50464303"
"CC(CO)(C=O)C#N","-48.11772329"
"CCC(C)(C=O)C#C","7.936074809"
"CCC(C)(C=O)C#N","-18.86890044"
"CCC(O)(C=O)C#C","-21.55935927"
"CCC(O)(C=O)C#N","-47.305726"
"CNC(C)(C=O)C#N","-0.886012642"
"COC(C)(C=O)C#C","-12.45607896"
"COC(C)(C=O)C#N","-40.41943675"
"OCC(O)(C=O)C#C","-52.82248762"
"OCC(O)(C=O)C#N","-76.46042242"
"CC(CO)(C=O)C=O","-107.823568"
"CCC(C)(C=O)C=O","-78.03006689"
"CCC(O)(C=O)C=O","-108.6318002"
"CNC(C)(C=O)C=O","-63.13389832"
"COC(C)(C=O)C=O","-101.1933026"
"OCC(O)(C=O)C=O","-140.219351"
"CC(CO)(CO)C#C","-39.02407637"
"CC(CO)(CO)C#N","-66.50174181"
"CCC(C)(CC)C#C","20.88797574"
"CCC(C)(CC)C#N","-9.274802845"
"CCC(C)(CO)C#C","-8.08223289"
"CCC(C)(CO)C#N","-38.58700415"
"CCC(C)(NC)C#N","9.156754249"
"CCC(C)(OC)C#C","-1.453850042"
"CCC(C)(OC)C#N","-31.84253205"
"CCC(N)(CC)C#N","3.180353771"
"CCC(N)(CN)C#N","14.64153534"
"CCC(N)(CO)C#N","-26.360261"
"CCC(O)(CC)C#C","-11.17899227"
"CCC(O)(CC)C#N","-38.37678847"
"CCC(O)(CN)C#N","-26.09294195"
"CCC(O)(CO)C#C","-41.61882815"
"CCC(O)(CO)C#N","-70.13753185"
"CNC(C)(CN)C#N","19.85990434"
"CNC(C)(CO)C#N","-19.75572351"
"COC(C)(CN)C#N","-18.93807863"
"COC(C)(CO)C#C","-33.5371333"
"COC(C)(CO)C#N","-60.56048186"
"NC(CO)(CO)C#N","-54.36661503"
"NCC(N)(CN)C#N","26.61915723"
"NCC(N)(CO)C#N","-14.09649478"
"NCC(O)(CN)C#N","-16.30846576"
"NCC(O)(CO)C#N","-57.8850608"
"OCC(O)(CO)C#C","-69.14450991"
"OCC(O)(CO)C#N","-98.7324898"
"CC(CO)(CO)C=O","-125.5945097"
"CCC(C)(CC)C=O","-65.68998772"
"CCC(C)(CO)C=O","-94.60874057"
"CCC(C)(OC)C=O","-91.48248824"
"CCC(O)(CC)C=O","-98.50494706"
"CCC(O)(CO)C=O","-126.9744031"
"COC(C)(CO)C=O","-118.2608062"
"OCC(O)(CO)C=O","-159.6663706"
"CC(CO)(CO)CO","-138.6898782"
"CCC(C)(CC)CC","-50.77523707"
"CCC(C)(CC)CO","-79.95879893"
"CCC(C)(CC)OC","-78.06999534"
"CCC(C)(CO)CO","-108.1552883"
"CCC(C)(CO)OC","-106.349316"
"CCC(O)(CC)CC","-84.76175665"
"CCC(O)(CC)CO","-115.3565874"
"CCC(O)(CO)CO","-144.6380407"
"COC(C)(CO)CO","-136.4829273"
"OCC(O)(CO)CO","-175.1594528"
"O=C(C#C)C(=O)C#C","69.1975853"
"O=C(C#C)C(=O)C#N","48.28053168"
"O=C(C#N)C(=O)C#N","29.69906843"
"O=CC(=O)C(=O)C#C","-11.11657834"
"O=CC(=O)C(=O)C#N","-30.89595723"
"O=CC(=O)C(=O)C=O","-90.77185699"
"CC(C#C)C(=O)C#C","79.19077894"
"CC(C#C)C(=O)C#N","57.41842987"
"CC(C#N)C(=O)C#C","53.20282105"
"OC(C#C)C(=O)C#C","50.69182994"
"OC(C#C)C(=O)C#N","29.7597161"
"OC(C#N)C(=O)C#C","24.85384683"
"CC(C#C)C(=O)C=O","-5.190901275"
"OC(C#C)C(=O)C=O","-32.97574446"
"CC(C#C)C(C)C#C","95.39380659"
"CC(C#C)C(C)C#N","66.84874749"
"CC(C#C)C(N)C#N","79.78394888"
"CC(C#C)C(O)C#C","66.67209172"
"CC(C#C)C(O)C#N","39.93990757"
"CC(C#N)C(C)C#N","40.14166372"
"CC(C#N)C(N)C#C","78.86841252"
"CC(C#N)C(N)C#N","52.25608268"
"CC(C#N)C(O)C#C","38.52989372"
"CC(C#N)C(O)C#N","13.17885798"
"NC(C#C)C(N)C#N","92.70911011"
"NC(C#C)C(O)C#N","50.10026194"
"NC(C#N)C(N)C#N","66.31954615"
"NC(C#N)C(O)C#C","51.65334796"
"NC(C#N)C(O)C#N","24.72851839"
"OC(C#C)C(O)C#C","39.85926075"
"OC(C#C)C(O)C#N","11.11026107"
"OC(C#N)C(O)C#N","-12.36326625"
"CC(C=O)C(=O)C#C","-7.859699178"
"CN(C=N)C(=N)C#N","59.72191126"
"CN(C=N)C(=O)C#C","30.10404422"
"CN(C=N)C(=O)C#N","6.940506594"
"CN(C=O)C(=N)C#C","31.19528324"
"CN(C=O)C(=N)C#N","8.043668295"
"CN(C=O)C(=O)C#C","-21.40665371"
"CN(C=O)C(=O)C#N","-43.46514711"
"OC(C=O)C(=O)C#C","-36.94285952"
"CN(C=N)C(=N)C=O","0.20369191"
"CN(C=N)C(=O)C=O","-53.71789752"
"CN(C=O)C(=N)C=O","-52.34553424"
"CN(C=O)C(=O)C=O","-105.2844438"
"CC(C#C)C(O)C=O","-24.08759505"
"CC(C#C)N(C)C=O","5.690566368"
"CC(C#N)C(O)C=O","-51.79492896"
"CC(C#N)N(C)C=O","-21.01714491"
"CC(C=O)C(C)C#C","8.204648874"
"CC(C=O)C(C)C#N","-19.14876968"
"CC(C=O)C(O)C#C","-20.01192085"
"CC(C=O)C(O)C#N","-46.07580738"
"OC(C=O)C(O)C#C","-53.71166858"
"OC(C=O)C(O)C#N","-80.0717396"
"CC(C=O)C(C)C=O","-77.66611138"
"CC(C=O)C(O)C=O","-112.349794"
"CC(C=O)N(C)C=O","-82.26227041"
"OC(C=O)C(O)C=O","-143.7647797"
"CN=C(N)C(=O)C#C","37.57140727"
"CN=C(N)C(=O)C#N","14.28864284"
"CN=C(N)C(=O)C=O","-45.05889393"
"CN=C(N)C(O)C#N","2.471511243"
"CN=C(C)N(C)C=O","-41.10108666"
"CN=C(N)N(C)C=O","-38.18595697"
"CCC(=O)C(=O)C#C","-11.9297258"
"CCC(=O)C(=O)C#N","-33.60104583"
"CNC(=N)C(=O)C#C","37.00413868"
"CNC(=N)C(=O)C#N","15.21798441"
"CNC(=O)C(=O)C#C","-17.06303295"
"COC(=O)C(=O)C#C","-49.77040872"
"COC(=O)C(=O)C#N","-70.55694036"
"OCC(=O)C(=O)C#C","-34.48615983"
"OCC(=O)C(=O)C#N","-55.65358973"
"CCC(=O)C(=O)C=O","-93.54471662"
"CNC(=N)C(=O)C=O","-45.44167472"
"CNC(=O)C(=O)C=O","-98.27516268"
"COC(=O)C(=O)C=O","-130.7346722"
"OCC(=O)C(=O)C=O","-114.9747711"
"CCC(=O)C(=N)NC","-42.71315857"
"CCC(=O)C(=O)CC","-92.57824714"
"CCC(=O)C(=O)CO","-115.4101578"
"CCC(=O)C(=O)NC","-98.37796939"
"CCC(=O)C(=O)OC","-130.9272128"
"CNC(=N)C(=O)CO","-68.95809344"
"CNC(=N)C(=O)OC","-82.43448746"
"CNC(=O)C(=O)CO","-121.3987604"
"CNC(=O)C(=O)NC","-105.0342421"
"CNC(=O)C(=O)OC","-135.931253"
"COC(=O)C(=O)CO","-153.6831948"
